Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
573,"573.13172","Klebsiella pneumoniae KPN1179ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13522","Klebsiella pneumoniae KPN1598ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14428","Klebsiella pneumoniae KPN831ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29862","Klebsiella pneumoniae strain Kpngiani7132560","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.30001","Klebsiella pneumoniae strain Kpngiani7132539","meropenem","Resistant","16",,"16","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.67220","Klebsiella pneumoniae ERR7221200","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.5646","Klebsiella pneumoniae strain 4_GR_12","meropenem","Resistant",">32",">","32","mg/L","Broth dilution",,,,"CLSI",2016,,,,"Laboratory Method",,"29431605"
573,"573.13525","Klebsiella pneumoniae KPN1604ec","meropenem","Resistant","4",,"4","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13931","Klebsiella pneumoniae KPN2114ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14480","Klebsiella pneumoniae KPN904ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.67329","Klebsiella pneumoniae ERR7221340","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.5647","Klebsiella pneumoniae strain 2_GR_12","meropenem","Resistant",">32",">","32","mg/L","Broth dilution",,,,"CLSI",2016,,,,"Laboratory Method",,"29431605"
573,"573.67269","Klebsiella pneumoniae ERR7221258","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.29946","Klebsiella pneumoniae strain Kpngiani7132480","meropenem","Resistant","16",,"16","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.14357","Klebsiella pneumoniae KPN734ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24360","Klebsiella pneumoniae strain MUGSI_157","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.67222","Klebsiella pneumoniae ERR7221204","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.13872","Klebsiella pneumoniae KPN2046ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.67277","Klebsiella pneumoniae ERR7221276","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.14197","Klebsiella pneumoniae KPN508ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13770","Klebsiella pneumoniae KPN1913ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29972","Klebsiella pneumoniae strain Kpngiani7132508","meropenem","Resistant",">128",">","128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.13217","Klebsiella pneumoniae KPN1234ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13190","Klebsiella pneumoniae KPN1198ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24347","Klebsiella pneumoniae strain MUGSI_130","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13616","Klebsiella pneumoniae KPN1713ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13952","Klebsiella pneumoniae KPN2160ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14446","Klebsiella pneumoniae KPN858ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13042","Klebsiella pneumoniae KPN1015ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14401","Klebsiella pneumoniae KPN793ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13670","Klebsiella pneumoniae KPN1776ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14471","Klebsiella pneumoniae KPN892ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13065","Klebsiella pneumoniae KPN1043ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13900","Klebsiella pneumoniae KPN2078ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29930","Klebsiella pneumoniae strain Kpngiani7132622","meropenem","Resistant","64",,"64","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.29996","Klebsiella pneumoniae strain Kpngiani7132553","meropenem","Resistant","32",,"32","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.24435","Klebsiella pneumoniae strain MUGSI_76","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13191","Klebsiella pneumoniae KPN1199ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.9721","Klebsiella pneumoniae strain AR_0117","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13676","Klebsiella pneumoniae KPN1783ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24244","Klebsiella pneumoniae strain 101","meropenem","Resistant","4","=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.14090","Klebsiella pneumoniae KPN367ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46843","Klebsiella pneumoniae KP-17PI","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
1438708,"1438708.3","Klebsiella pneumoniae CHS 02","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
573,"573.24425","Klebsiella pneumoniae strain MUGSI_63","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.24276","Klebsiella pneumoniae strain 29","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.29943","Klebsiella pneumoniae strain Kpngiani7132497","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.13981","Klebsiella pneumoniae KPN236ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46854","Klebsiella pneumoniae KP-25PA","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.24395","Klebsiella pneumoniae strain MUGSI_311","meropenem","Resistant","4",">=","4","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.67187","Klebsiella pneumoniae ERR7221157","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.29980","Klebsiella pneumoniae strain Kpngiani7132520","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.46846","Klebsiella pneumoniae KP-1PI","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.67267","Klebsiella pneumoniae ERR7221257","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.14507","Klebsiella pneumoniae KPN939ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29899","Klebsiella pneumoniae strain Kpngiani7132602","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.13544","Klebsiella pneumoniae KPN1627ec","meropenem","Resistant","4",,"4","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13773","Klebsiella pneumoniae KPN191ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
1438762,"1438762.3","Klebsiella pneumoniae CHS 56","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
573,"573.67340","Klebsiella pneumoniae ERR7221437","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.24431","Klebsiella pneumoniae strain MUGSI_69","meropenem","Resistant","4",">=","4","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13011","Klebsiella pneumoniae 3221","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.13956","Klebsiella pneumoniae KPN2167ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46872","Klebsiella pneumoniae KP-84LU","meropenem","Resistant","=32","=","32","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.29907","Klebsiella pneumoniae strain Kpngiani7132599","meropenem","Resistant",">128",">","128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.24452","Klebsiella pneumoniae strain MUGSI_95","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13811","Klebsiella pneumoniae KPN1975ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13819","Klebsiella pneumoniae KPN1986ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.30007","Klebsiella pneumoniae strain Kpngiani7132533","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.66114","Klebsiella pneumoniae ERR1815065","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.24364","Klebsiella pneumoniae strain MUGSI_160","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.46873","Klebsiella pneumoniae KP-8PI","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.13024","Klebsiella pneumoniae 3276","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.14431","Klebsiella pneumoniae KPN836ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14050","Klebsiella pneumoniae KPN316ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46845","Klebsiella pneumoniae KP-19PI","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.13850","Klebsiella pneumoniae KPN2020ec","meropenem","Resistant","4",,"4","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24316","Klebsiella pneumoniae strain 9","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13143","Klebsiella pneumoniae KPN1145ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.67178","Klebsiella pneumoniae ERR7221152","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.13881","Klebsiella pneumoniae KPN2056ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.30002","Klebsiella pneumoniae strain Kpngiani7132532","meropenem","Resistant","16",,"16","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.29903","Klebsiella pneumoniae strain Kpngiani7132604","meropenem","Resistant",">128",">","128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.13169","Klebsiella pneumoniae KPN1176ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13645","Klebsiella pneumoniae KPN1748ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13450","Klebsiella pneumoniae KPN1517ec","meropenem","Resistant","4",,"4","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29935","Klebsiella pneumoniae strain Kpngiani7132630","meropenem","Resistant","64",,"64","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.5698","Klebsiella pneumoniae strain PB463","meropenem","Resistant",">=16",">=","16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28118859"
1438717,"1438717.3","Klebsiella pneumoniae CHS 11","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
573,"573.46842","Klebsiella pneumoniae KP-16PI","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.24251","Klebsiella pneumoniae strain 15","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
574,"574.20","Klebsiella pneumoniae subsp. ozaenae strain AR_0096","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.24411","Klebsiella pneumoniae strain MUGSI_42","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.24325","Klebsiella pneumoniae strain MRSN20097","meropenem","Resistant","16",">=","16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.24428","Klebsiella pneumoniae strain MUGSI_66","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.24331","Klebsiella pneumoniae strain MUGSI_113","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.29979","Klebsiella pneumoniae strain Kpngiani7132525","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.24379","Klebsiella pneumoniae strain MUGSI_22","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.46868","Klebsiella pneumoniae KP-74LU","meropenem","Resistant","=32","=","32","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.20059","Klebsiella pneumoniae strain AR_0076","meropenem","Resistant","==4","=","4","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.24402","Klebsiella pneumoniae strain MUGSI_320","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.18543","Klebsiella pneumoniae strain AR_0140","meropenem","Resistant","==4","=","4","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.29931","Klebsiella pneumoniae strain Kpngiani7132631","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.67245","Klebsiella pneumoniae ERR7221237","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.13954","Klebsiella pneumoniae KPN2163ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13961","Klebsiella pneumoniae KPN2172ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13715","Klebsiella pneumoniae KPN1852ec","meropenem","Resistant","8",,"8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13531","Klebsiella pneumoniae KPN1610ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14167","Klebsiella pneumoniae KPN451ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13603","Klebsiella pneumoniae KPN169ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24323","Klebsiella pneumoniae strain MRSN19181","meropenem","Resistant","16",">=","16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.18088","Klebsiella pneumoniae strain AR_0079","meropenem","Resistant","==8","=","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.24408","Klebsiella pneumoniae strain MUGSI_39","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.24424","Klebsiella pneumoniae strain MUGSI_61","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.14339","Klebsiella pneumoniae KPN713ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24344","Klebsiella pneumoniae strain MUGSI_127","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.46852","Klebsiella pneumoniae KP-23PI","meropenem","Resistant","=64","=","64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.14483","Klebsiella pneumoniae KPN908ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29955","Klebsiella pneumoniae strain Kpngiani7132495","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.13178","Klebsiella pneumoniae KPN1186ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14148","Klebsiella pneumoniae KPN428ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.29900","Klebsiella pneumoniae strain Kpngiani7132610","meropenem","Resistant","16",,"16","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
1438774,"1438774.3","Klebsiella pneumoniae CHS 70","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
573,"573.24385","Klebsiella pneumoniae strain MUGSI_27","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.14238","Klebsiella pneumoniae KPN561ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.15629","Klebsiella pneumoniae strain INF158","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
573,"573.13781","Klebsiella pneumoniae KPN1929ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.26196","Klebsiella pneumoniae strain 5012STDY7312660","meropenem","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
573,"573.5777","Klebsiella pneumoniae strain 14_GR_14","meropenem","Resistant",">32",">","32","mg/L","Broth dilution",,,,"CLSI",2016,,,,"Laboratory Method",,"29431605"
573,"573.13049","Klebsiella pneumoniae KPN1023ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24309","Klebsiella pneumoniae strain 469","meropenem","Resistant","4","=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.14066","Klebsiella pneumoniae KPN335ec","meropenem","Resistant","4",,"4","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14492","Klebsiella pneumoniae KPN919ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24333","Klebsiella pneumoniae strain MUGSI_115","meropenem","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.30006","Klebsiella pneumoniae strain Kpngiani7132540","meropenem","Resistant","128",,"128","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.13234","Klebsiella pneumoniae KPN1255ec","meropenem","Resistant",">8",">","8","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
1438753,"1438753.3","Klebsiella pneumoniae CHS 47","meropenem","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
