Genome ID,Genome Name,Antibiotic,Resistant Phenotype,AMR_Label
573.13079,Klebsiella pneumoniae KPN1064ec,meropenem,Resistant,1
573.2435,Klebsiella pneumoniae strain MUGSI_136,meropenem,Resistant,1
573.7029,Klebsiella pneumoniae strain AR_0005,meropenem,Resistant,1
573.14362,Klebsiella pneumoniae KPN740ec,meropenem,Resistant,1
573.578,Klebsiella pneumoniae strain 9_GR_12,meropenem,Resistant,1
1438720.3,Klebsiella pneumoniae CHS 14,meropenem,Resistant,1
573.6616,Klebsiella pneumoniae ERR2118028,meropenem,Resistant,1
573.3,Klebsiella pneumoniae strain Kpngiani7132542,meropenem,Resistant,1
1438761.3,Klebsiella pneumoniae CHS 55,meropenem,Resistant,1
573.13174,Klebsiella pneumoniae KPN1182ec,meropenem,Resistant,1
573.46829,Klebsiella pneumoniae KP-101LU,meropenem,Resistant,1
573.24378,Klebsiella pneumoniae strain MUGSI_21,meropenem,Resistant,1
573.5636,Klebsiella pneumoniae strain 16_GR_13,meropenem,Resistant,1
573.29917,Klebsiella pneumoniae strain Kpngiani7132613,meropenem,Resistant,1
573.14426,Klebsiella pneumoniae KPN828ec,meropenem,Resistant,1
573.24412,Klebsiella pneumoniae strain MUGSI_43,meropenem,Resistant,1
1438743.3,Klebsiella pneumoniae CHS 37,meropenem,Resistant,1
573.24318,Klebsiella pneumoniae strain FDA-CDC-AR_0106,meropenem,Resistant,1
72407.576,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864799,meropenem,Resistant,1
573.24278,Klebsiella pneumoniae strain 30,meropenem,Resistant,1
573.46853,Klebsiella pneumoniae KP-24PI,meropenem,Resistant,1
573.13163,Klebsiella pneumoniae KPN1168ec,meropenem,Resistant,1
573.24341,Klebsiella pneumoniae strain MUGSI_124,meropenem,Resistant,1
573.13799,Klebsiella pneumoniae KPN1951ec,meropenem,Resistant,1
573.24357,Klebsiella pneumoniae strain MUGSI_149,meropenem,Resistant,1
573.14296,Klebsiella pneumoniae KPN636ec,meropenem,Resistant,1
573.14001,Klebsiella pneumoniae KPN262ec,meropenem,Resistant,1
573.13365,Klebsiella pneumoniae KPN1424ec,meropenem,Resistant,1
573.13958,Klebsiella pneumoniae KPN2169ec,meropenem,Resistant,1
573.29937,Klebsiella pneumoniae strain Kpngiani7132489,meropenem,Resistant,1
573.13526,Klebsiella pneumoniae KPN1605ec,meropenem,Resistant,1
573.46849,Klebsiella pneumoniae KP-21POB,meropenem,Resistant,1
573.46877,Klebsiella pneumoniae KP-9PI,meropenem,Resistant,1
1438740.3,Klebsiella pneumoniae CHS 34,meropenem,Resistant,1
573.67226,Klebsiella pneumoniae ERR7221209,meropenem,Resistant,1
573.14212,Klebsiella pneumoniae KPN526ec,meropenem,Resistant,1
573.7032,Klebsiella pneumoniae strain AR_0041,meropenem,Resistant,1
573.4684,Klebsiella pneumoniae KP-14PI,meropenem,Resistant,1
1438729.3,Klebsiella pneumoniae CHS 23,meropenem,Resistant,1
573.14321,Klebsiella pneumoniae KPN691ec,meropenem,Resistant,1
573.14222,Klebsiella pneumoniae KPN539ec,meropenem,Resistant,1
573.5781,Klebsiella pneumoniae strain 10_GR_13,meropenem,Resistant,1
1438765.3,Klebsiella pneumoniae CHS 59,meropenem,Resistant,1
573.14005,Klebsiella pneumoniae KPN267ec,meropenem,Resistant,1
573.46833,Klebsiella pneumoniae KP-11PI,meropenem,Resistant,1
573.14266,Klebsiella pneumoniae KPN594ec,meropenem,Resistant,1
573.46876,Klebsiella pneumoniae KP-93LU,meropenem,Resistant,1
573.67297,Klebsiella pneumoniae ERR7221298,meropenem,Resistant,1
573.14545,Klebsiella pneumoniae KPN989ec,meropenem,Resistant,1
573.14526,Klebsiella pneumoniae KPN960ec,meropenem,Resistant,1
573.13973,Klebsiella pneumoniae KPN227ec,meropenem,Resistant,1
573.14388,Klebsiella pneumoniae KPN773ec,meropenem,Resistant,1
573.24407,Klebsiella pneumoniae strain MUGSI_38,meropenem,Resistant,1
573.1314,Klebsiella pneumoniae KPN1140ec,meropenem,Resistant,1
573.67324,Klebsiella pneumoniae ERR7221335,meropenem,Resistant,1
573.29868,Klebsiella pneumoniae strain Kpngiani7132567,meropenem,Resistant,1
573.13145,Klebsiella pneumoniae KPN1147ec,meropenem,Resistant,1
573.13389,Klebsiella pneumoniae KPN1448ec,meropenem,Resistant,1
573.67256,Klebsiella pneumoniae ERR7221246,meropenem,Resistant,1
573.24376,Klebsiella pneumoniae strain MUGSI_2,meropenem,Resistant,1
573.145,Klebsiella pneumoniae KPN928ec,meropenem,Resistant,1
573.29975,Klebsiella pneumoniae strain Kpngiani7132528,meropenem,Resistant,1
573.24387,Klebsiella pneumoniae strain MUGSI_28,meropenem,Resistant,1
573.13219,Klebsiella pneumoniae KPN1239ec,meropenem,Resistant,1
573.67247,Klebsiella pneumoniae ERR7221225,meropenem,Resistant,1
573.13854,Klebsiella pneumoniae KPN2026ec,meropenem,Resistant,1
573.1321,Klebsiella pneumoniae KPN1220ec,meropenem,Resistant,1
573.4687,Klebsiella pneumoniae KP-82LU,meropenem,Resistant,1
573.13161,Klebsiella pneumoniae KPN1166ec,meropenem,Resistant,1
573.24404,Klebsiella pneumoniae strain MUGSI_34,meropenem,Resistant,1
573.14079,Klebsiella pneumoniae KPN354ec,meropenem,Resistant,1
573.29878,Klebsiella pneumoniae strain Kpngiani7132576,meropenem,Resistant,1
573.29991,Klebsiella pneumoniae strain Kpngiani7132550,meropenem,Resistant,1
573.24413,Klebsiella pneumoniae strain MUGSI_45,meropenem,Resistant,1
573.5765,Klebsiella pneumoniae strain 22_GR_12,meropenem,Resistant,1
573.13866,Klebsiella pneumoniae KPN2040ec,meropenem,Resistant,1
573.66142,Klebsiella pneumoniae ERR1841001,meropenem,Resistant,1
573.13923,Klebsiella pneumoniae KPN2103ec,meropenem,Resistant,1
573.20063,Klebsiella pneumoniae strain AR_0097,meropenem,Resistant,1
573.13746,Klebsiella pneumoniae KPN1882ec,meropenem,Resistant,1
573.12777,Klebsiella pneumoniae strain AR_0120,meropenem,Resistant,1
573.66168,Klebsiella pneumoniae ERR2118038,meropenem,Resistant,1
573.13095,Klebsiella pneumoniae KPN1087ec,meropenem,Resistant,1
573.29867,Klebsiella pneumoniae strain Kpngiani7132557,meropenem,Resistant,1
573.29891,Klebsiella pneumoniae strain Kpngiani7132583,meropenem,Resistant,1
573.67312,Klebsiella pneumoniae ERR7221322,meropenem,Resistant,1
573.30017,Klebsiella pneumoniae strain Kpngiani7132538,meropenem,Resistant,1
573.13971,Klebsiella pneumoniae KPN224ec,meropenem,Resistant,1
573.6731,Klebsiella pneumoniae ERR7221309,meropenem,Resistant,1
573.33402,Klebsiella pneumoniae strain PMK19,meropenem,Resistant,1
1438719.3,Klebsiella pneumoniae CHS 13,meropenem,Resistant,1
573.14502,Klebsiella pneumoniae KPN930ec,meropenem,Resistant,1
573.14085,Klebsiella pneumoniae KPN361ec,meropenem,Resistant,1
573.66116,Klebsiella pneumoniae ERR1815069,meropenem,Resistant,1
573.2994,Klebsiella pneumoniae strain Kpngiani7132506,meropenem,Resistant,1
573.29872,Klebsiella pneumoniae strain Kpngiani7132566,meropenem,Resistant,1
573.2444,Klebsiella pneumoniae strain MUGSI_80,meropenem,Resistant,1
573.2434,Klebsiella pneumoniae strain MUGSI_122,meropenem,Resistant,1
573.2426,Klebsiella pneumoniae strain 2,meropenem,Resistant,1
573.66139,Klebsiella pneumoniae ERR1840996,meropenem,Resistant,1
573.13364,Klebsiella pneumoniae KPN1423ec,meropenem,Resistant,1
573.13861,Klebsiella pneumoniae KPN2035ec,meropenem,Resistant,1
1438722.3,Klebsiella pneumoniae CHS 16,meropenem,Resistant,1
573.24245,Klebsiella pneumoniae strain 104,meropenem,Resistant,1
573.12796,Klebsiella pneumoniae strain MLST-15,meropenem,Resistant,1
573.29873,Klebsiella pneumoniae strain Kpngiani7132563,meropenem,Resistant,1
573.13367,Klebsiella pneumoniae KPN1426ec,meropenem,Resistant,1
573.2443,Klebsiella pneumoniae strain MUGSI_68,meropenem,Resistant,1
573.13451,Klebsiella pneumoniae KPN1518ec,meropenem,Resistant,1
573.33398,Klebsiella pneumoniae strain PMK13a,meropenem,Resistant,1
573.13867,Klebsiella pneumoniae KPN2041ec,meropenem,Resistant,1
573.14517,Klebsiella pneumoniae KPN950ec,meropenem,Resistant,1
573.67272,Klebsiella pneumoniae ERR7221267,meropenem,Resistant,1
573.24445,Klebsiella pneumoniae strain MUGSI_86,meropenem,Resistant,1
573.24332,Klebsiella pneumoniae strain MUGSI_114,meropenem,Resistant,1
573.67215,Klebsiella pneumoniae ERR7221198,meropenem,Resistant,1
573.14315,Klebsiella pneumoniae KPN684ec,meropenem,Resistant,1
574.26,Klebsiella pneumoniae subsp. ozaenae strain 6,meropenem,Resistant,1
1438714.3,Klebsiella pneumoniae CHS 08,meropenem,Resistant,1
573.29869,Klebsiella pneumoniae strain Kpngiani7132565,meropenem,Resistant,1
573.1288,Klebsiella pneumoniae 3365,meropenem,Resistant,1
573.67678,Klebsiella pneumoniae ERR1811837,meropenem,Resistant,1
573.13855,Klebsiella pneumoniae KPN2027ec,meropenem,Resistant,1
573.9724,Klebsiella pneumoniae strain AR_0098,meropenem,Resistant,1
573.1454,Klebsiella pneumoniae KPN982ec,meropenem,Resistant,1
573.66127,Klebsiella pneumoniae ERR1829913,meropenem,Resistant,1
573.24403,Klebsiella pneumoniae strain MUGSI_33,meropenem,Resistant,1
573.13355,Klebsiella pneumoniae KPN1411ec,meropenem,Resistant,1
1438712.3,Klebsiella pneumoniae CHS 06,meropenem,Resistant,1
573.14394,Klebsiella pneumoniae KPN782ec,meropenem,Resistant,1
573.29865,Klebsiella pneumoniae strain Kpngiani7132559,meropenem,Resistant,1
573.7033,Klebsiella pneumoniae strain AR_0044,meropenem,Resistant,1
573.13322,Klebsiella pneumoniae KPN1364ec,meropenem,Resistant,1
1438776.3,Klebsiella pneumoniae CHS 72,meropenem,Resistant,1
1438718.3,Klebsiella pneumoniae CHS 12,meropenem,Resistant,1
1438744.3,Klebsiella pneumoniae CHS 38,meropenem,Resistant,1
573.24355,Klebsiella pneumoniae strain MUGSI_143,meropenem,Resistant,1
1438768.3,Klebsiella pneumoniae CHS 62,meropenem,Resistant,1
573.13209,Klebsiella pneumoniae KPN1219ec,meropenem,Susceptible,0
573.14343,Klebsiella pneumoniae KPN717ec,meropenem,Susceptible,0
573.13147,Klebsiella pneumoniae KPN1149ec,meropenem,Susceptible,0
573.1296,Klebsiella pneumoniae 123,meropenem,Susceptible,0
573.15624,Klebsiella pneumoniae strain INF255,meropenem,Susceptible,0
573.24295,Klebsiella pneumoniae strain 396,meropenem,Susceptible,0
573.5712,Klebsiella pneumoniae strain W2-11-ERG2,meropenem,Susceptible,0
573.15512,Klebsiella pneumoniae strain INF109,meropenem,Susceptible,0
573.1312,Klebsiella pneumoniae KPN1118ec,meropenem,Susceptible,0
573.12962,Klebsiella pneumoniae 28,meropenem,Susceptible,0
573.13442,Klebsiella pneumoniae KPN1508ec,meropenem,Susceptible,0
573.15372,Klebsiella pneumoniae strain INF059,meropenem,Susceptible,0
573.14146,Klebsiella pneumoniae KPN426ec,meropenem,Susceptible,0
573.14328,Klebsiella pneumoniae KPN700ec,meropenem,Susceptible,0
72407.57,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864792,meropenem,Susceptible,0
573.14039,Klebsiella pneumoniae KPN304ec,meropenem,Susceptible,0
573.13333,Klebsiella pneumoniae KPN1383ec,meropenem,Susceptible,0
573.13284,Klebsiella pneumoniae KPN1323ec,meropenem,Susceptible,0
573.13466,Klebsiella pneumoniae KPN1535ec,meropenem,Susceptible,0
573.15523,Klebsiella pneumoniae strain INF092,meropenem,Susceptible,0
573.15548,Klebsiella pneumoniae strain KSB1_4D,meropenem,Susceptible,0
573.14345,Klebsiella pneumoniae KPN719ec,meropenem,Susceptible,0
573.12968,Klebsiella pneumoniae 114,meropenem,Susceptible,0
573.46115,Klebsiella pneumoniae INF332,meropenem,Susceptible,0
573.67191,Klebsiella pneumoniae ERR7221162,meropenem,Susceptible,0
573.26312,Klebsiella pneumoniae strain 5012STDY7626433,meropenem,Susceptible,0
573.141,Klebsiella pneumoniae KPN377ec,meropenem,Susceptible,0
573.14395,Klebsiella pneumoniae KPN783ec,meropenem,Susceptible,0
573.26192,Klebsiella pneumoniae strain 5012STDY7312625,meropenem,Susceptible,0
573.26184,Klebsiella pneumoniae strain 5012STDY7312617,meropenem,Susceptible,0
573.33401,Klebsiella pneumoniae strain PMK20a,meropenem,Susceptible,0
573.13987,Klebsiella pneumoniae KPN246ec,meropenem,Susceptible,0
573.12961,Klebsiella pneumoniae 10,meropenem,Susceptible,0
573.13055,Klebsiella pneumoniae KPN1032ec,meropenem,Susceptible,0
573.13761,Klebsiella pneumoniae KPN1902ec,meropenem,Susceptible,0
573.66137,Klebsiella pneumoniae ERR1840992,meropenem,Susceptible,0
573.13008,Klebsiella pneumoniae 3302,meropenem,Susceptible,0
573.1297,Klebsiella pneumoniae 3236,meropenem,Susceptible,0
573.1306,Klebsiella pneumoniae KPN1038ec,meropenem,Susceptible,0
573.14265,Klebsiella pneumoniae KPN593ec,meropenem,Susceptible,0
573.46108,Klebsiella pneumoniae KSB1_8I,meropenem,Susceptible,0
573.26074,Klebsiella pneumoniae strain 5012STDY7312720,meropenem,Susceptible,0
573.33421,Klebsiella pneumoniae strain PMK7,meropenem,Susceptible,0
573.13791,Klebsiella pneumoniae KPN1941ec,meropenem,Susceptible,0
573.14386,Klebsiella pneumoniae KPN772ec,meropenem,Susceptible,0
573.14396,Klebsiella pneumoniae KPN785ec,meropenem,Susceptible,0
573.67262,Klebsiella pneumoniae ERR7221253,meropenem,Susceptible,0
573.26183,Klebsiella pneumoniae strain 5012STDY7312618,meropenem,Susceptible,0
573.13644,Klebsiella pneumoniae KPN1747ec,meropenem,Susceptible,0
573.26146,Klebsiella pneumoniae strain 5012STDY7312581,meropenem,Susceptible,0
573.13559,Klebsiella pneumoniae KPN1650ec,meropenem,Susceptible,0
573.26229,Klebsiella pneumoniae strain 5012STDY7312691,meropenem,Susceptible,0
573.14458,Klebsiella pneumoniae KPN876ec,meropenem,Susceptible,0
573.13142,Klebsiella pneumoniae KPN1143ec,meropenem,Susceptible,0
573.5705,Klebsiella pneumoniae strain PB157,meropenem,Susceptible,0
573.26282,Klebsiella pneumoniae strain 5012STDY7626398,meropenem,Susceptible,0
573.13456,Klebsiella pneumoniae KPN1523ec,meropenem,Susceptible,0
573.2615,Klebsiella pneumoniae strain 5012STDY7312566,meropenem,Susceptible,0
573.13004,Klebsiella pneumoniae 95,meropenem,Susceptible,0
573.14037,Klebsiella pneumoniae KPN302ec,meropenem,Susceptible,0
573.26164,Klebsiella pneumoniae strain 5012STDY7312601,meropenem,Susceptible,0
573.46113,Klebsiella pneumoniae KSB2_8D,meropenem,Susceptible,0
573.15514,Klebsiella pneumoniae strain INF128,meropenem,Susceptible,0
573.67182,Klebsiella pneumoniae ERR7221160,meropenem,Susceptible,0
573.13488,Klebsiella pneumoniae KPN155ec,meropenem,Susceptible,0
573.46114,Klebsiella pneumoniae INF003,meropenem,Susceptible,0
573.14149,Klebsiella pneumoniae KPN430ec,meropenem,Susceptible,0
573.14373,Klebsiella pneumoniae KPN754ec,meropenem,Susceptible,0
573.46099,Klebsiella pneumoniae KSB1_10C,meropenem,Susceptible,0
573.1432,Klebsiella pneumoniae KPN690ec,meropenem,Susceptible,0
573.26127,Klebsiella pneumoniae strain 5012STDY7312746,meropenem,Susceptible,0
573.14078,Klebsiella pneumoniae KPN353ec,meropenem,Susceptible,0
573.14493,Klebsiella pneumoniae KPN921ec,meropenem,Susceptible,0
573.5694,Klebsiella pneumoniae strain W2-1-ERG5,meropenem,Susceptible,0
573.12946,Klebsiella pneumoniae 45,meropenem,Susceptible,0
573.13331,Klebsiella pneumoniae KPN1381ec,meropenem,Susceptible,0
573.13622,Klebsiella pneumoniae KPN1719ec,meropenem,Susceptible,0
573.26109,Klebsiella pneumoniae strain 5012STDY7312726,meropenem,Susceptible,0
573.14424,Klebsiella pneumoniae KPN825ec,meropenem,Susceptible,0
573.13602,Klebsiella pneumoniae KPN1699ec,meropenem,Susceptible,0
573.5711,Klebsiella pneumoniae strain W2-9-ERG10,meropenem,Susceptible,0
573.13547,Klebsiella pneumoniae KPN1634ec,meropenem,Susceptible,0
573.26149,Klebsiella pneumoniae strain 5012STDY7312587,meropenem,Susceptible,0
573.1378,Klebsiella pneumoniae KPN1928ec,meropenem,Susceptible,0
573.5803,Klebsiella pneumoniae strain PB171,meropenem,Susceptible,0
573.13159,Klebsiella pneumoniae KPN1164ec,meropenem,Susceptible,0
573.13453,Klebsiella pneumoniae KPN1520ec,meropenem,Susceptible,0
573.5793,Klebsiella pneumoniae strain PB256,meropenem,Susceptible,0
573.13779,Klebsiella pneumoniae KPN1927ec,meropenem,Susceptible,0
573.13648,Klebsiella pneumoniae KPN1752ec,meropenem,Susceptible,0
72407.483,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864843,meropenem,Susceptible,0
573.12885,Klebsiella pneumoniae 91,meropenem,Susceptible,0
573.24281,Klebsiella pneumoniae strain 310,meropenem,Susceptible,0
573.5726,Klebsiella pneumoniae strain W2-5-ERG6,meropenem,Susceptible,0
573.13583,Klebsiella pneumoniae KPN1679ec,meropenem,Susceptible,0
72407.553,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864877,meropenem,Susceptible,0
573.14034,Klebsiella pneumoniae KPN299ec,meropenem,Susceptible,0
573.14462,Klebsiella pneumoniae KPN880ec,meropenem,Susceptible,0
573.67296,Klebsiella pneumoniae ERR7221299,meropenem,Susceptible,0
573.13663,Klebsiella pneumoniae KPN1769ec,meropenem,Susceptible,0
573.13348,Klebsiella pneumoniae KPN1404ec,meropenem,Susceptible,0
573.26234,Klebsiella pneumoniae strain 5012STDY7626538,meropenem,Susceptible,0
573.13786,Klebsiella pneumoniae KPN1934ec,meropenem,Susceptible,0
573.26285,Klebsiella pneumoniae strain 5012STDY7626403,meropenem,Susceptible,0
573.33418,Klebsiella pneumoniae strain PMK5b,meropenem,Susceptible,0
573.14525,Klebsiella pneumoniae KPN959ec,meropenem,Susceptible,0
573.5808,Klebsiella pneumoniae strain PB298,meropenem,Susceptible,0
573.13171,Klebsiella pneumoniae KPN1178ec,meropenem,Susceptible,0
573.14503,Klebsiella pneumoniae KPN931ec,meropenem,Susceptible,0
573.13197,Klebsiella pneumoniae KPN1206ec,meropenem,Susceptible,0
573.46076,Klebsiella pneumoniae KSB1_10F,meropenem,Susceptible,0
573.13225,Klebsiella pneumoniae KPN1244ec,meropenem,Susceptible,0
573.14369,Klebsiella pneumoniae KPN749ec,meropenem,Susceptible,0
573.14108,Klebsiella pneumoniae KPN385ec,meropenem,Susceptible,0
573.14444,Klebsiella pneumoniae KPN854ec,meropenem,Susceptible,0
573.5665,Klebsiella pneumoniae strain PB127,meropenem,Susceptible,0
72407.568,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864888,meropenem,Susceptible,0
573.12884,Klebsiella pneumoniae 3335,meropenem,Susceptible,0
573.14169,Klebsiella pneumoniae KPN457ec,meropenem,Susceptible,0
573.243,Klebsiella pneumoniae strain 402,meropenem,Susceptible,0
573.14491,Klebsiella pneumoniae KPN918ec,meropenem,Susceptible,0
573.13813,Klebsiella pneumoniae KPN197ec,meropenem,Susceptible,0
573.13832,Klebsiella pneumoniae KPN2002ec,meropenem,Susceptible,0
573.13726,Klebsiella pneumoniae KPN1863ec,meropenem,Susceptible,0
573.1397,Klebsiella pneumoniae KPN223ec,meropenem,Susceptible,0
72407.548,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864870,meropenem,Susceptible,0
72407.536,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864776,meropenem,Susceptible,0
573.46109,Klebsiella pneumoniae KSB1_3I,meropenem,Susceptible,0
573.34237,Klebsiella pneumoniae strain KSB1_7G-sc-2280277,meropenem,Susceptible,0
573.15612,Klebsiella pneumoniae strain INF339,meropenem,Susceptible,0
573.15621,Klebsiella pneumoniae strain KSB2_5B,meropenem,Susceptible,0
573.34278,Klebsiella pneumoniae strain INF142-sc-2279977,meropenem,Susceptible,0
573.13718,Klebsiella pneumoniae KPN1855ec,meropenem,Susceptible,0
573.12945,Klebsiella pneumoniae 3354,meropenem,Susceptible,0
573.13614,Klebsiella pneumoniae KPN1711ec,meropenem,Susceptible,0
573.13703,Klebsiella pneumoniae KPN1840ec,meropenem,Susceptible,0
573.46119,Klebsiella pneumoniae INF115,meropenem,Susceptible,0
573.67211,Klebsiella pneumoniae ERR7221181,meropenem,Susceptible,0
573.1441,Klebsiella pneumoniae KPN807ec,meropenem,Susceptible,0
573.13452,Klebsiella pneumoniae KPN151ec,meropenem,Susceptible,0
573.132,Klebsiella pneumoniae KPN1209ec,meropenem,Susceptible,0
573.15361,Klebsiella pneumoniae strain INF322,meropenem,Susceptible,0
573.26218,Klebsiella pneumoniae strain 5012STDY7312682,meropenem,Susceptible,0
573.13682,Klebsiella pneumoniae KPN178ec,meropenem,Susceptible,0
573.13469,Klebsiella pneumoniae KPN1539ec,meropenem,Susceptible,0
573.1401,Klebsiella pneumoniae KPN272ec,meropenem,Susceptible,0
573.14159,Klebsiella pneumoniae KPN442ec,meropenem,Susceptible,0
573.67339,Klebsiella pneumoniae ERR7221365,meropenem,Susceptible,0
573.12921,Klebsiella pneumoniae 73,meropenem,Susceptible,0
573.13476,Klebsiella pneumoniae KPN1547ec,meropenem,Susceptible,0
573.1438,Klebsiella pneumoniae KPN763ec,meropenem,Susceptible,0
573.14291,Klebsiella pneumoniae KPN626ec,meropenem,Susceptible,0
573.13764,Klebsiella pneumoniae KPN1905ec,meropenem,Susceptible,0
573.26156,Klebsiella pneumoniae strain 5012STDY7312588,meropenem,Susceptible,0
573.13723,Klebsiella pneumoniae KPN1860ec,meropenem,Susceptible,0
573.13379,Klebsiella pneumoniae KPN1438ec,meropenem,Susceptible,0
573.14111,Klebsiella pneumoniae KPN388ec,meropenem,Susceptible,0
573.13529,Klebsiella pneumoniae KPN1609ec,meropenem,Susceptible,0
573.46103,Klebsiella pneumoniae KSB1_1F,meropenem,Susceptible,0
573.13541,Klebsiella pneumoniae KPN1624ec,meropenem,Susceptible,0
72407.496,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864934,meropenem,Susceptible,0
